Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-28,2016,9,28,Wednesday,39,2016-39,215.83,216.82,214.71,216.64,87411000,197.11,0.004963628530392894,195.0714285714286,196.532
2016-09-29,2016,9,29,Thursday,39,2016-39,216.4,216.87,214.04,214.68,128070600,195.33,-0.009047453536159655,195.23214285714286,196.50799999999998
2016-09-30,2016,9,30,Friday,39,2016-39,215.65,217.12,215.36,216.3,117202900,196.81,0.0075463037391552135,195.3007142857143,196.5284
2016-10-03,2016,10,3,Monday,40,2016-40,215.82,216.04,215.04,215.78,83512100,196.33,-0.002404046694344686,195.53571428571428,196.5216
2016-10-04,2016,10,4,Tuesday,40,2016-40,215.91,216.17,213.99,214.68,119948100,195.33,-0.005097992675584639,195.70499999999998,196.5056
2016-10-05,2016,10,5,Wednesday,40,2016-40,215.41,216.13,215.33,215.63,72816000,196.2,0.0044251983832184205,195.79857142857145,196.5052
2016-10-06,2016,10,6,Thursday,40,2016-40,215.37,216.04,214.74,215.78,62927400,196.33,0.0006958377748371714,195.955,196.51139999999998
2016-10-07,2016,10,7,Friday,40,2016-40,216.1,216.3,214.19,215.04,89788300,195.66,-0.0034295163167241682,196.06071428571428,196.4998
2016-10-10,2016,10,10,Monday,41,2016-41,216.16,216.7,215.99,216.16,51855000,196.68,0.00520849661795153,196.23928571428573,196.50220000000002
2016-10-11,2016,10,11,Tuesday,41,2016-41,215.66,215.74,212.58,213.43,130367400,194.19,-0.012629825744061685,196.08357142857145,196.45800000000003
2016-10-12,2016,10,12,Wednesday,41,2016-41,213.59,214.32,213.01,213.71,73866100,194.45,0.0013122022155473978,195.85785714285717,196.4442
2016-10-13,2016,10,13,Thursday,41,2016-41,212.16,213.59,211.21,213.01,101357000,193.81,-0.003275500245342733,195.66428571428574,196.40619999999998
2016-10-14,2016,10,14,Friday,41,2016-41,214.15,214.69,213.03,213.12,93346200,193.91,0.000516231899210684,195.59142857142857,196.366
2016-10-17,2016,10,17,Monday,42,2016-42,213.09,213.39,212.17,212.38,58275700,193.24,-0.003472242714219531,195.3842857142857,196.28040000000001
2016-10-18,2016,10,18,Tuesday,42,2016-42,214.24,214.31,213.27,213.71,76869700,194.45,0.006262591215616231,195.1942857142857,196.2214
2016-10-19,2016,10,19,Wednesday,42,2016-42,214.02,214.64,213.6,214.28,66519200,194.97,0.0026668713216735362,195.1685714285714,196.1704
2016-10-20,2016,10,20,Thursday,42,2016-42,213.87,214.53,213.11,213.88,73639800,194.6,-0.001866657817696904,195.0107142857143,196.1218
2016-10-21,2016,10,21,Friday,42,2016-42,213.88,214.08,212.76,213.98,89089100,194.69,0.0004675567887826304,194.89357142857145,196.0568
2016-10-24,2016,10,24,Monday,43,2016-43,215.0,215.32,214.48,214.89,60146600,195.52,0.004252833223637342,194.90714285714287,196.0118
2016-10-25,2016,10,25,Tuesday,43,2016-43,214.68,214.98,213.98,214.17,66542300,194.87,-0.0033505393187540644,194.81214285714285,195.9424
2016-10-26,2016,10,26,Wednesday,43,2016-43,213.21,214.42,212.93,213.74,75705500,194.48,-0.002007701146950147,194.68,195.8856
2016-10-27,2016,10,27,Thursday,43,2016-43,214.58,214.62,213.08,213.17,77220200,193.96,-0.0026668894959155365,194.55857142857144,195.81099999999998
2016-10-28,2016,10,28,Friday,43,2016-43,213.14,213.93,211.71,212.54,140623200,193.38,-0.0029554262994155867,194.32285714285717,195.716
2016-10-31,2016,10,31,Monday,44,2016-44,212.93,213.19,212.36,212.55,61272500,193.39,4.6868978638148207e-05,194.2657142857143,195.627
2016-11-01,2016,11,1,Tuesday,44,2016-44,212.93,212.99,209.6,211.01,122781800,191.99,-0.007245099541415612,194.08999999999997,195.5102
2016-11-02,2016,11,2,Wednesday,44,2016-44,210.65,211.1,209.23,209.74,103330800,190.84,-0.006018805957148432,193.87785714285715,195.3624
2016-11-03,2016,11,3,Thursday,44,2016-44,209.99,210.24,208.46,208.78,88939300,189.96,-0.004576999543843274,193.5957142857143,195.21719999999996
2016-11-04,2016,11,4,Friday,44,2016-44,208.91,209.89,208.38,208.55,109122100,189.75,-0.0011017378959440327,193.34642857142856,195.07059999999998
2016-11-07,2016,11,7,Monday,45,2016-45,208.55,213.19,208.55,213.15,109794900,193.94,0.022057292123181416,193.31,195.0152
2016-11-08,2016,11,8,Tuesday,45,2016-45,212.69,214.77,212.38,214.11,106772100,194.81,0.004503617780136082,193.29857142857142,194.9578
2016-11-09,2016,11,9,Wednesday,45,2016-45,212.37,217.1,212.34,216.38,258429000,196.88,0.010602209012202657,193.46142857142857,194.94819999999999
2016-11-10,2016,11,10,Thursday,45,2016-45,217.3,218.31,215.22,216.92,172113300,197.37,0.0024955423733779014,193.65285714285713,194.9598
2016-11-11,2016,11,11,Friday,45,2016-45,216.08,216.7,215.32,216.42,100552700,196.91,-0.002304789287507658,193.75214285714284,194.96200000000002
2016-11-14,2016,11,14,Monday,46,2016-46,217.03,217.27,215.72,216.59,94580000,197.07,0.0007853549397507376,193.90928571428572,194.94960000000003
2016-11-15,2016,11,15,Tuesday,46,2016-46,217.04,218.28,216.8,218.28,91652600,198.61,0.007802787552705581,194.20428571428573,194.956
2016-11-16,2016,11,16,Wednesday,46,2016-46,217.56,218.14,217.42,217.87,65617700,198.23,-0.0018785482558181243,194.5092857142857,194.9552
2016-11-17,2016,11,17,Thursday,46,2016-46,218.05,219.06,217.92,218.99,69797200,199.25,0.005140842235405341,194.92857142857142,194.9838
2016-11-18,2016,11,18,Friday,46,2016-46,219.07,219.27,218.29,218.5,86265800,198.81,-0.002237438159727212,195.31571428571428,195.0984
2016-11-21,2016,11,21,Monday,47,2016-47,219.17,220.18,219.0,220.15,72402600,200.31,0.007551296448136791,195.91000000000003,195.18759999999997
2016-11-22,2016,11,22,Tuesday,47,2016-47,220.51,220.79,219.73,220.58,67429000,200.7,0.0019532417940573144,196.6142857142857,195.34080000000003
2016-11-23,2016,11,23,Wednesday,47,2016-47,219.98,220.76,219.75,220.7,56620200,200.81,0.0005439803762594675,197.3892857142857,195.49779999999998
2016-11-25,2016,11,25,Friday,47,2016-47,221.1,221.56,221.01,221.52,37872300,201.55,0.0037154442070537197,198.23214285714286,195.63099999999997
2016-11-28,2016,11,28,Monday,48,2016-48,221.16,221.48,220.36,220.48,76572500,200.61,-0.0046948698014905865,198.70857142857145,195.7604
2016-11-29,2016,11,29,Tuesday,48,2016-48,220.52,221.44,220.17,220.91,69886700,201.0,0.0019504705378012854,199.1507142857143,195.8968
2016-11-30,2016,11,30,Wednesday,48,2016-48,221.63,221.82,220.31,220.38,113291800,200.52,-0.00239919949756795,199.41071428571428,196.02360000000002
2016-12-01,2016,12,1,Thursday,48,2016-48,220.73,220.73,219.15,219.57,79040500,199.78,-0.0036753327702663263,199.58285714285714,196.0918
2016-12-02,2016,12,2,Friday,48,2016-48,219.67,220.25,219.26,219.68,74840300,199.88,0.000500808649011919,199.79500000000002,196.1372
2016-12-05,2016,12,5,Monday,49,2016-49,220.65,221.4,220.42,221.0,67837800,201.08,0.006008756748982602,200.08142857142857,196.2284
2016-12-06,2016,12,6,Tuesday,49,2016-49,221.22,221.74,220.66,221.7,59877400,201.72,0.0031673778596037483,200.30357142857142,196.36419999999998
2016-12-07,2016,12,7,Wednesday,49,2016-49,221.52,224.67,221.38,224.6,110738100,204.36,0.013080800642489177,200.74142857142857,196.5286
2016-12-08,2016,12,8,Thursday,49,2016-49,224.57,225.7,224.26,225.15,99714400,204.86,0.0024487859447033244,201.1421428571429,196.6836
2016-12-09,2016,12,9,Friday,49,2016-49,225.41,226.53,225.37,226.51,88005800,206.1,0.006040420675346381,201.66285714285712,196.899
2016-12-12,2016,12,12,Monday,50,2016-50,226.4,226.96,225.76,226.25,102016100,205.86,-0.0011478789227618025,202.05928571428572,197.08
2016-12-13,2016,12,13,Tuesday,50,2016-50,227.02,228.34,227.0,227.76,110477500,207.23,0.006673932171964436,202.5257142857143,197.29800000000003
2016-12-14,2016,12,14,Wednesday,50,2016-50,227.41,228.23,225.37,225.88,142501800,205.52,-0.008254139218769274,202.86214285714286,197.5018
2016-12-15,2016,12,15,Thursday,50,2016-50,226.16,227.81,225.89,226.81,124972600,206.37,0.004117206179929722,203.20642857142857,197.7052
2016-12-16,2016,12,16,Friday,50,2016-50,226.01,226.08,224.67,225.04,156420200,205.96,-0.00195592604258632,203.5885714285714,197.8978
2016-12-19,2016,12,19,Monday,51,2016-51,225.25,226.02,225.08,225.53,90341100,206.41,0.0021774196595414352,203.975,198.1128
2016-12-20,2016,12,20,Tuesday,51,2016-51,226.15,226.57,225.88,226.4,89838800,207.21,0.003857703557159642,204.45285714285714,198.3234
2016-12-21,2016,12,21,Wednesday,51,2016-51,226.25,226.45,225.77,225.77,67909000,206.63,-0.002782764196725629,204.94214285714287,198.57219999999998
2016-12-22,2016,12,22,Thursday,51,2016-51,225.6,225.74,224.92,225.38,56219100,206.28,-0.0017273089381868445,205.39928571428572,198.80880000000002
2016-12-23,2016,12,23,Friday,51,2016-51,225.43,225.72,225.21,225.71,36697800,206.58,0.0014641435729141339,205.79214285714286,199.06420000000003
2016-12-27,2016,12,27,Tuesday,52,2016-52,226.02,226.73,226.0,226.27,42672500,207.09,0.0024810396833392367,206.1757142857143,199.3278
2016-12-28,2016,12,28,Wednesday,52,2016-52,226.57,226.59,224.27,224.4,64095000,205.38,-0.008264523704000881,206.24857142857144,199.57059999999998
2016-12-29,2016,12,29,Thursday,52,2016-52,224.48,224.89,223.84,224.35,48696100,205.33,-0.0002229618787937815,206.28214285714287,199.7882
2016-12-30,2016,12,30,Friday,52,2016-52,224.73,224.83,222.73,223.53,108998300,204.58,-0.003654685298378202,206.17357142857145,199.98039999999997
2017-01-03,2017,1,3,Tuesday,01,2017-01,225.04,225.83,223.88,225.24,91366500,206.15,0.007649961189687637,206.19428571428574,200.21140000000003
2017-01-04,2017,1,4,Wednesday,01,2017-01,225.62,226.75,225.61,226.58,78744400,207.37,0.005948962871146879,206.20428571428573,200.465
2017-01-05,2017,1,5,Thursday,01,2017-01,226.27,226.58,225.48,226.4,78379000,207.21,-0.0007942337774219377,206.32500000000002,200.6988
2017-01-06,2017,1,6,Friday,01,2017-01,226.53,227.75,225.9,227.21,71559900,207.95,0.0035776292828475498,206.43785714285715,200.96040000000002
2017-01-09,2017,1,9,Monday,02,2017-02,226.91,227.07,226.42,226.46,46939700,207.26,-0.003300791605904352,206.5307142857143,201.21599999999998
2017-01-10,2017,1,10,Tuesday,02,2017-02,226.48,227.45,226.01,226.46,63771900,207.26,0.0,206.59142857142857,201.482
2017-01-11,2017,1,11,Wednesday,02,2017-02,226.36,227.1,225.59,227.1,74650000,207.85,0.002826125270940061,206.63714285714283,201.7714
2017-01-12,2017,1,12,Thursday,02,2017-02,226.5,226.75,224.96,226.53,72113200,207.33,-0.0025101217547066623,206.68714285714287,202.05020000000002
2017-01-13,2017,1,13,Friday,02,2017-02,226.73,227.4,226.69,227.05,62717900,207.8,0.0022956464704435575,206.79571428571427,202.3664
2017-01-17,2017,1,17,Tuesday,03,2017-03,226.31,226.78,225.8,226.25,61240800,207.07,-0.0035233301391841554,206.8307142857143,202.69099999999997
2017-01-18,2017,1,18,Wednesday,03,2017-03,226.54,226.8,225.9,226.75,54793300,207.53,0.002209766108032918,206.86214285714283,203.04240000000001
2017-01-19,2017,1,19,Thursday,03,2017-03,226.84,227.0,225.41,225.91,66608800,206.76,-0.0037045274657727667,206.96071428571432,203.38260000000002
2017-01-20,2017,1,20,Friday,03,2017-03,226.7,227.31,225.97,226.74,129168600,207.52,0.0036740224605102956,207.11714285714285,203.65420000000003
2017-01-23,2017,1,23,Monday,04,2017-04,226.74,226.81,225.27,226.15,75061600,206.98,-0.002602121829654358,207.28857142857143,203.8976
2017-01-24,2017,1,24,Tuesday,04,2017-04,226.4,228.08,226.27,227.6,95555300,208.31,0.006411731774302432,207.44285714285712,204.12619999999998
2017-01-25,2017,1,25,Wednesday,04,2017-04,228.7,229.57,228.51,229.57,84437700,210.11,0.008655663982910733,207.63857142857142,204.38100000000003
2017-01-26,2017,1,26,Thursday,04,2017-04,229.4,229.71,229.01,229.33,59970700,209.89,-0.0010456939725281833,207.82999999999998,204.64059999999998
2017-01-27,2017,1,27,Friday,04,2017-04,229.42,229.59,228.76,228.97,59711100,209.56,-0.0015697103480203367,207.945,204.8904
2017-01-30,2017,1,30,Monday,05,2017-05,228.17,228.2,226.41,227.55,79737300,208.26,-0.006201774132338467,208.01642857142858,205.0834
2017-01-31,2017,1,31,Tuesday,05,2017-05,226.98,227.6,226.32,227.53,75880800,208.24,-8.755452375541761e-05,208.08642857142857,205.2836
2017-02-01,2017,2,1,Wednesday,05,2017-05,227.53,228.59,226.94,227.62,79117700,208.33,0.0003952388736849777,208.12071428571429,205.4652
2017-02-02,2017,2,2,Thursday,05,2017-05,227.62,228.1,226.82,227.77,69657600,208.46,0.0006589839166761813,208.20142857142855,205.6582
2017-02-03,2017,2,3,Friday,05,2017-05,228.82,229.55,228.46,229.34,80563200,209.9,0.006892998407095341,208.35142857142858,205.85
2017-02-06,2017,2,6,Monday,06,2017-06,228.87,229.33,228.54,228.93,57790100,209.52,-0.0017875102546124344,208.52642857142857,206.0264
2017-02-07,2017,2,7,Tuesday,06,2017-06,229.38,229.66,228.72,228.94,57931200,209.53,4.3622595076842074e-05,208.66928571428573,206.20080000000002
2017-02-08,2017,2,8,Wednesday,06,2017-06,228.94,229.39,228.31,229.24,51566200,209.81,0.00131029568493779,208.88714285714286,206.366
2017-02-09,2017,2,9,Thursday,06,2017-06,229.24,230.95,229.24,230.6,65955200,211.05,0.005932578366499852,209.1392857142857,206.57479999999998
2017-02-10,2017,2,10,Friday,06,2017-06,231.0,231.77,230.62,231.51,66015900,211.89,0.003946403523935604,209.49,206.79260000000002
2017-02-13,2017,2,13,Monday,07,2017-07,232.08,233.07,232.05,232.77,55182100,213.04,0.0054423229565310205,209.82785714285714,207.043
2017-02-14,2017,2,14,Tuesday,07,2017-07,232.56,233.71,232.16,233.7,71109000,213.89,0.003995490819589165,210.09785714285712,207.32519999999997
2017-02-15,2017,2,15,Wednesday,07,2017-07,233.45,235.14,233.39,234.92,86785800,215.01,0.0052203231626586355,210.4635714285714,207.62779999999998
2017-02-16,2017,2,16,Thursday,07,2017-07,234.95,235.16,233.85,234.72,84722400,214.82,-0.0008512707566885602,210.83928571428572,207.9026
2017-02-17,2017,2,17,Friday,07,2017-07,233.95,235.09,233.93,235.09,77204100,215.16,0.0015764235117095016,211.33214285714283,208.17140000000003
2017-02-21,2017,2,21,Tuesday,08,2017-08,235.52,236.69,235.51,236.49,88946100,216.44,0.005955010808531558,211.91785714285714,208.41299999999998
2017-02-22,2017,2,22,Wednesday,08,2017-08,236.02,236.54,235.83,236.28,62115200,216.25,-0.00088812945681771,212.48357142857142,208.64079999999998
2017-02-23,2017,2,23,Thursday,08,2017-08,236.88,236.9,235.56,236.44,74615900,216.4,0.00067730852733483,213.0507142857143,208.8468
2017-02-24,2017,2,24,Friday,08,2017-08,235.46,236.79,235.41,236.74,82381600,216.67,0.0012689440814221964,213.53428571428572,209.063
2017-02-27,2017,2,27,Monday,09,2017-09,236.64,237.31,236.35,237.11,56515400,217.01,0.0015629020724561293,214.0692857142857,209.25859999999997
2017-02-28,2017,2,28,Tuesday,09,2017-09,236.67,236.95,236.02,236.47,96961900,216.43,-0.002699257540697886,214.56214285714285,209.4768
2017-03-01,2017,3,1,Wednesday,09,2017-09,238.39,240.32,238.37,239.78,149158200,219.46,0.013997435078509257,215.25142857142856,209.73860000000002
2017-03-02,2017,3,2,Thursday,09,2017-09,239.56,239.57,238.21,238.27,70246000,218.07,-0.00629729585970995,215.75285714285715,209.98080000000002
2017-03-03,2017,3,3,Friday,09,2017-09,238.17,238.61,237.73,238.42,81974300,218.21,0.0006293191346322669,216.2042857142857,210.2168
2017-03-06,2017,3,6,Monday,10,2017-10,237.5,238.12,237.01,237.71,55391500,217.56,-0.002977700982404241,216.52714285714282,210.4238
2017-03-07,2017,3,7,Tuesday,10,2017-10,237.36,237.77,236.76,237.0,65103700,216.91,-0.0029868045742870164,216.74285714285716,210.62940000000003
2017-03-08,2017,3,8,Wednesday,10,2017-10,237.34,237.64,236.4,236.56,78168800,216.51,-0.0018566404564720473,216.85,210.834
2017-03-09,2017,3,9,Thursday,10,2017-10,236.7,237.24,235.74,236.86,90683900,216.78,0.001268229879510141,216.99,211.03799999999998
2017-03-10,2017,3,10,Friday,10,2017-10,237.97,238.02,236.59,237.69,81991700,217.54,0.003504242924804446,217.16000000000003,211.247
2017-03-13,2017,3,13,Monday,11,2017-11,237.62,237.86,237.24,237.81,57256800,217.65,0.0005046697558954705,217.2464285714286,211.4924
2017-03-14,2017,3,14,Tuesday,11,2017-11,237.18,237.24,236.19,236.9,59880800,216.82,-0.0038264747238914154,217.28714285714287,211.72220000000002
2017-03-15,2017,3,15,Wednesday,11,2017-11,237.56,239.44,237.29,238.95,96081800,218.7,0.008653318471874671,217.45142857142858,212.00460000000004
2017-03-16,2017,3,16,Thursday,11,2017-11,239.11,239.2,238.1,238.48,78344000,218.27,-0.001966939151452518,217.56571428571428,212.24699999999996
2017-03-17,2017,3,17,Friday,11,2017-11,237.75,237.97,237.03,237.03,89002100,217.88,-0.0017560539784385876,217.62785714285715,212.4572
2017-03-20,2017,3,20,Monday,12,2017-12,237.03,237.36,236.32,236.77,52537000,217.64,-0.0010968469955867644,217.71428571428572,212.6658
2017-03-21,2017,3,21,Tuesday,12,2017-12,237.47,237.61,233.58,233.73,131809300,214.85,-0.012839741636121782,217.385,212.80380000000002
2017-03-22,2017,3,22,Wednesday,12,2017-12,233.77,234.61,233.05,234.28,97569200,215.35,0.002353428298098592,217.19071428571428,212.96560000000002
2017-03-23,2017,3,23,Thursday,12,2017-12,234.28,235.34,233.6,234.03,100410300,215.12,-0.0010672091658402438,216.97,213.12279999999998
2017-03-24,2017,3,24,Friday,12,2017-12,234.38,235.04,232.96,233.86,112504900,214.97,-0.0007265371175493307,216.78500000000003,213.2652
2017-03-27,2017,3,27,Monday,13,2017-13,231.93,233.92,231.61,233.62,87454500,214.75,-0.0010262531425364596,216.63071428571428,213.4136
2017-03-28,2017,3,28,Tuesday,13,2017-13,233.27,235.81,233.14,235.32,93483900,216.31,0.007276985897935573,216.61642857142857,213.5838
2017-03-29,2017,3,29,Wednesday,13,2017-13,234.99,235.81,234.73,235.54,61950400,216.51,0.0009348129506441261,216.59714285714284,213.7726
2017-03-30,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900,217.2,0.0031842191502782224,216.57285714285715,213.96599999999998
2017-03-31,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100,216.7,-0.0023276494091972744,216.50499999999997,214.16479999999999
2017-04-03,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500,216.32,-0.001739194849746828,216.46928571428572,214.34079999999997
2017-04-04,2017,4,4,Tuesday,14,2017-14,235.0,235.58,234.56,235.48,56466200,216.46,0.0006374544146381389,216.30928571428572,214.53040000000001
2017-04-05,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600,215.81,-0.0029729156828439685,216.13357142857143,214.68040000000002
2017-04-06,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800,216.42,0.0028111019259360326,216.0292857142857,214.8066
2017-04-07,2017,4,7,Friday,14,2017-14,235.15,236.0,234.64,235.2,74412300,216.2,-0.001019154679055112,215.92642857142854,214.93280000000001
2017-04-10,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300,216.33,0.0005951781045598903,216.03214285714284,215.0682
2017-04-11,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300,216.07,-0.001189789227159621,216.08357142857145,215.22440000000003
2017-04-12,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400,215.12,-0.004381786912871943,216.08357142857145,215.36199999999997
2017-04-13,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400,213.73,-0.0064949283198040275,215.99499999999998,215.47
2017-04-17,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400,215.62,0.008859900147192512,216.05714285714285,215.6132
2017-04-18,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800,214.98,-0.002984307599026126,215.96214285714285,215.7148
2017-04-19,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900,214.58,-0.0018385597865530068,215.8242857142857,215.81599999999997
2017-04-20,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200,216.33,0.00813910872354251,215.76214285714286,215.95199999999997
2017-04-21,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800,215.64,-0.0031870664239970203,215.6864285714286,216.0686
2017-04-24,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900,218.01,0.010998069149866119,215.80714285714285,216.20780000000002
2017-04-25,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300,219.28,0.005818775138594523,216.00857142857143,216.35559999999998
2017-04-26,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500,219.14,-0.0006289890686446142,216.24642857142857,216.47760000000002
2017-04-27,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300,219.33,0.0008390406666647365,216.4542857142857,216.58640000000003
2017-04-28,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800,218.85,-0.0021793290379853447,216.64357142857145,216.6632
2017-05-01,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500,219.4,0.0025200167475865065,216.86285714285714,216.7548
2017-05-02,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700,219.48,0.00037729923021223577,217.10642857142855,216.8412
2017-05-03,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700,219.21,-0.0012147581610676417,217.39857142857142,216.8966
2017-05-04,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700,219.47,0.00117412361848368,217.80857142857144,216.961
2017-05-05,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300,220.34,0.003936919188660681,218.1457142857143,217.03979999999999
2017-05-08,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700,220.3,-0.00016696729089304974,218.5257142857143,217.1124
2017-05-09,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200,220.1,-0.0009179539759639477,218.92000000000002,217.1742
2017-05-10,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800,220.49,0.0017962062604122142,219.21714285714285,217.2554
2017-05-11,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300,220.04,-0.0020428092374368267,219.53142857142856,217.26699999999997
2017-05-12,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700,219.67,-0.0016712110663297253,219.65000000000003,217.29899999999998
2017-05-15,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900,220.89,0.005523534061561808,219.76500000000001,217.35260000000002
2017-05-16,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800,220.69,-0.0009155090114050246,219.8757142857143,217.41519999999997
2017-05-17,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100,216.77,-0.017744085932735132,219.69285714285715,217.4124
2017-05-18,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700,217.64,0.004028658720333533,219.60642857142855,217.435
2017-05-19,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400,219.06,0.006504036996942242,219.58214285714286,217.4806
2017-05-22,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600,220.17,0.005077451103246533,219.6314285714286,217.5332
2017-05-23,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700,220.66,0.0022128180861025193,219.73499999999999,217.5934
2017-05-24,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700,221.17,0.002332750456899957,219.85642857142855,217.68040000000002
2017-05-25,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700,222.23,0.00477958436747028,219.99142857142857,217.75099999999998
2017-05-26,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900,222.18,-0.00020674188656533143,220.12571428571428,217.82920000000001
2017-05-30,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900,221.99,-0.0008688251246836698,220.2607142857143,217.9114
2017-05-31,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000,221.94,-0.0002484810692480188,220.3642857142857,217.99740000000003
2017-06-01,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000,223.7,0.007952270426696773,220.62571428571428,218.1744
2017-06-02,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100,224.45,0.0033284810463751757,220.96714285714285,218.3564
2017-06-05,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800,224.28,-0.0007372917618165831,221.2092857142857,218.53960000000004
2017-06-06,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400,223.56,-0.0031968120596584937,221.41428571428568,218.7114
2017-06-07,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300,223.98,0.001850197984425428,221.9292857142857,218.896
2017-06-08,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700,224.09,0.0004924204515812658,222.39000000000001,219.0516
2017-06-09,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400,223.75,-0.0015177307021825293,222.725,219.19639999999998
2017-06-12,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100,223.7,-0.00020534046144116136,222.97714285714284,219.32640000000004
2017-06-13,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000,224.79,0.004889893830615222,223.27214285714285,219.4882
2017-06-14,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300,224.51,-0.0012677054348356753,223.5107142857143,219.65200000000002
2017-06-15,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900,224.08,-0.001924225401066626,223.64285714285714,219.8044
2017-06-16,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100,224.13,0.00021845210747373223,223.78214285714287,219.97079999999997
2017-06-19,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800,225.99,0.008325033671245041,224.06785714285712,220.1622
2017-06-20,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400,224.47,-0.006744075032594887,224.24857142857144,220.3276
2017-06-21,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600,224.41,-0.00024689434512703556,224.29928571428573,220.48919999999998
2017-06-22,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100,224.31,-0.00045291006787595567,224.28928571428568,220.65399999999997
2017-06-23,2017,6,23,Friday,25,2017-25,242.91,243.51,242.47,243.13,66986800,224.58,0.0011943849621505187,224.31071428571428,220.8432
2017-06-26,2017,6,26,Monday,26,2017-26,243.9,244.38,243.05,243.29,56700500,224.73,0.0006580372850653049,224.3942857142857,221.0632
2017-06-27,2017,6,27,Tuesday,26,2017-26,243.04,243.38,241.31,241.33,82247700,222.92,-0.008056114140324477,224.31857142857143,221.20919999999998
